동,X좌표,Y좌표
구의제2동,208392.1407,449830.8569
구의제2동,208400.1487,449837.6005
구의제2동,208404.3634,449841.2533
구의제2동,208486.5351,449802.7479
구의제2동,208484.8072,449798.1043
구의제2동,208479.1916,449787.845
구의제2동,208476.3839,449783.9573
구의제2동,208370,449848
구의제2동,208376,449847
구의제2동,208436.9785,449869.2731
구의제2동,208444.7637,449876.0389
구의제2동,208449.0271,449879.5608
구의제2동,208452.7344,449882.99
구의제2동,208505.1924,449840.9124
구의제2동,208500.2803,449846.566
구의제2동,208497.0364,449850.366
구의제2동,208493.9779,449854.1659
구의제2동,208508.529,449837.2051
구의제2동,208490.456,449857.9659
구의제2동,208422.7981,449934.6139
구의제2동,208414.1787,449946.0138
구의제2동,208416.7738,449942.2138
구의제2동,208403.7983,449961.9551
구의제2동,208401.1105,449966.1258
구의제2동,208398.7008,449970.2038
구의제2동,208393.7886,449979.1013
구의제2동,208391.1935,449983.3647
구의제2동,208387.4863,449990.1304
구의제2동,208385.1692,449994.2085
구의제2동,208373.3986,450015.9508
구의제2동,208375.753,450011.3178
구의제2동,208365.5486,450024.1074
구의제2동,207562.9376,449215.879
구의제2동,207566.5356,449219.6715
구의제2동,207593.4719,449243.6905
구의제2동,207639.176,449295.6182
구의제2동,207643.3575,449300.3831
구의제2동,207635.967,449291.923
구의제2동,207679.0456,449345.9901
구의제2동,207725.7294,449399.0823
구의제2동,207717.6216,449390.1925
구의제2동,207722.4635,449395.7026
구의제2동,207735.3493,449409.9759
구의제2동,207743.4204,449418.9222
구의제2동,207812.2242,449491.2316
구의제2동,207852.3843,449542.3585
구의제2동,207848.9861,449538.188
구의제2동,207890.073,449584.0632
구의제2동,207651.3314,449222.9778
구의제2동,207812.2684,449405.1137
구의제2동,207872.77,449472.3788
구의제2동,207918.7456,449523.9421
구의제2동,207984.7467,449599.1011
구의제2동,208010.1499,449626.4801
구의제2동,208017.9802,449635.5977
구의제2동,208037.6098,449658.2306
구의제2동,207889.7126,449404.1409
구의제2동,207976.0858,449369.4464
구의제2동,207680.018,449317.4979
구의제2동,207684.1022,449313.5109
구의제2동,208058.3334,449593.0992
구의제2동,208062.9672,449590.911
구의제2동,208078.2847,449583.4454
구의제2동,208083.4334,449580.6136
구의제2동,208088.4534,449578.2966
구의제2동,208109.1771,449567.9992
구의제2동,208114.1971,449565.2961
구의제2동,207523.7251,449655.0709
구의제2동,207518.2787,449651.0365
구의제2동,207514.1097,449647.1366
구의제2동,207510.0081,449643.3038
구의제2동,207505.7047,449639.4039
구의제2동,207501.5357,449635.5712
구의제2동,207497.3668,449631.6712
구의제2동,207492.929,449627.6368
구의제2동,207488.76,449623.6696
구의제2동,207484.5911,449619.9041
구의제2동,207482.8429,449615.3318
구의제2동,207481.0274,449613.8525
구의제2동,207479.4136,449612.3732
구의제2동,207480.2205,449605.3802
구의제2동,207477.8671,449595.4958
구의제2동,207478.5897,449593.952
구의제2동,207479.1973,449592.2052
구의제2동,207479.577,449590.3824
구의제2동,207479.9515,449585.1407
구의제2동,207482.036,449580.5011
구의제2동,207483.8515,449576.1977
구의제2동,207485.7342,449571.5581
구의제2동,207487.5497,449567.053
구의제2동,207489.298,449562.4134
구의제2동,207491.1807,449557.7066
구의제2동,207492.9962,449553.1342
구의제2동,207494.6772,449548.4946
구의제2동,207496.2237,449543.2499
구의제2동,207502.3426,449523.0777
구의제2동,207503.6874,449517.9002
구의제2동,207507.5874,449501.6952
구의제2동,207508.9322,449496.047
구의제2동,207510.0753,449490.735
구의제2동,207510.9494,449485.154
구의제2동,207511.6218,449479.9092
구의제2동,207512.1598,449474.3283
구의제2동,207511.958,449468.7473
구의제2동,207510.8822,449462.6956
구의제2동,207515.2528,449457.3164
구의제2동,207518.8838,449461.7543
구의제2동,207522.851,449465.1163
구의제2동,207527.0872,449468.6801
구의제2동,207565.5824,449507.8438
구의제2동,207572.0957,449520.5134
구의제2동,207591.1894,449543.0868
구의제2동,207598.238,449578.1514
구의제2동,207583.7037,449590.9234
구의제2동,207573.2814,449599.6647
구의제2동,207538.5181,449638.5298
구의제2동,207534.7526,449642.6314
구의제2동,207531.1216,449646.8004
구의제2동,207521.7752,449639.8746
구의제2동,207517.1356,449636.1763
구의제2동,207604.2658,449600.8637
구의제2동,207610.6838,449608.0597
구의제2동,207618.9495,449617.4923
구의제2동,207696.0631,449708.7061
구의제2동,207702.8701,449717.7497
구의제2동,207706.1764,449722.2229
구의제2동,207718.7207,449739.3376
구의제2동,207722.2215,449744.1025
구의제2동,207725.1388,449748.3812
구의제2동,207728.834,449753.1461
구의제2동,207732.1402,449757.4248
구의제2동,207809.1572,449858.9306
구의제2동,207879.2785,449805.0132
구의제2동,207883.8719,449809.4754
구의제2동,207850.6794,449771.6223
구의제2동,207847.1786,449767.7326
구의제2동,207882.7695,449727.474
구의제2동,207831.717,449772.4002
구의제2동,207827.8273,449776.0955
구의제2동,207826.8548,449738.8514
구의제2동,207810.2263,449719.9863
구의제2동,207798.5572,449707.1502
구의제2동,207786.6935,449695.2866
구의제2동,207782.9983,449692.3693
구의제2동,207778.5251,449688.3823
구의제2동,207768.4119,449679.2415
구의제2동,207759.9517,449672.1428
구의제2동,207679.3373,449584.6242
구의제2동,207671.3634,449575.0944
구의제2동,207907.4751,449514.7714
구의제2동,207904.4671,449514.9801
구의제2동,207902.1886,449516.0434
구의제2동,207900.5177,449517.5624
구의제2동,207898.7709,449518.8535
구의제2동,207897.0241,449520.2966
구의제2동,207901.5051,449525.4611
구의제2동,207903.176,449524.0181
구의제2동,207904.7709,449522.651
구의제2동,207906.3659,449521.4358
구의제2동,207907.8848,449519.9928
구의제2동,207909.7836,449518.6257
구의제2동,207878.6428,449427.13
구의제2동,207880.7416,449429.7703
구의제2동,207883.1159,449431.9351
구의제2동,207885.3504,449434.2395
구의제2동,207887.9102,449436.7523
구의제2동,207889.6101,449438.569
구의제2동,207891.7749,449440.8036
구의제2동,207893.8698,449442.8286
구의제2동,207896.0345,449444.9934
구의제2동,207897.9898,449447.0185
구의제2동,207880.4671,449425.132
구의제2동,207882.6969,449426.9072
구의제2동,207884.722,449428.9323
구의제2동,207886.6074,449431.1669
구의제2동,207888.5627,449433.4015
구의제2동,207890.6576,449435.7059
구의제2동,207892.6128,449437.8707
구의제2동,207894.7078,449439.8259
구의제2동,207896.8725,449441.9907
구의제2동,207898.6881,449443.9459
구의제2동,207882.7667,449422.9967
구의제2동,207884.6521,449425.0218
구의제2동,207886.7471,449426.9072
구의제2동,207888.5627,449429.1418
구의제2동,207890.6576,449431.3066
구의제2동,207892.6128,449433.4015
구의제2동,207894.4983,449435.4964
구의제2동,207896.7329,449437.731
구의제2동,207898.6183,449439.6863
구의제2동,207900.5735,449441.851
구의제2동,207884.8616,449420.7621
구의제2동,207886.8867,449422.7872
구의제2동,207889.1213,449424.952
구의제2동,207890.7972,449427.1167
구의제2동,207892.962,449429.5608
구의제2동,207895.1966,449431.6557
구의제2동,207896.8725,449433.8205
구의제2동,207899.0373,449435.9852
구의제2동,207901.0624,449438.2198
구의제2동,207902.9478,449440.3846
구의제2동,207887.2359,449419.0862
구의제2동,207889.3308,449420.9018
구의제2동,207891.1464,449422.7872
구의제2동,207893.0318,449425.0916
구의제2동,-5.924051,-1.025316
구의제2동,-4.78481,-2.620253
구의제2동,-3.721519,0.189873
구의제2동,-2.734177,-1.481013
구의제2동,-2.35443,0.417722
구의제2동,0,2.848101
구의제2동,-1.443038,-0.721519
구의제2동,0,0
구의제2동,0,0
구의제2동,0,0
구의제2동,0,0
구의제2동,0,0
구의제2동,0,0
구의제2동,208519.0517,450114.06
구의제2동,208520.9736,450116.9427
구의제2동,208523.472,450118.8646
구의제2동,208524.8173,450121.1708
구의제2동,208526.3548,450123.2849
구의제2동,208528.4688,450125.3989
구의제2동,208530.5829,450127.7051
구의제2동,208532.8891,450129.627
구의제2동,208534.8109,450131.5488
구의제2동,208537.3093,450134.0472
구의제2동,208539.2312,450135.9691
구의제2동,207961.3655,449529.4792
구의제2동,207965.1314,449528.4253
구의제2동,207966.8207,449525.5696
구의제2동,207969.2756,449523.6603
구의제2동,207971.8213,449521.5691
구의제2동,207974.0944,449519.7507
구의제2동,207976.6401,449517.5686
구의제2동,207979.004,449515.8411
구의제2동,207981.4589,449513.9318
구의제2동,207983.8228,449512.1134
구의제2동,207959.0925,449527.0243
구의제2동,207961.6383,449525.6605
구의제2동,207964.0931,449523.7512
구의제2동,207966.4571,449521.9328
구의제2동,207968.4615,449520.2813
구의제2동,207971.2758,449518.1142
구의제2동,207973.5488,449516.4776
구의제2동,207975.8218,449514.7501
구의제2동,207978.0039,449513.0226
구의제2동,207980.186,449511.0224
구의제2동,207957.1832,449524.2967
구의제2동,207961.1866,449522.475
구의제2동,207962.0929,449521.3873
구의제2동,207964.4568,449519.6598
구의제2동,207966.7298,449517.8414
구의제2동,207969.0028,449516.023
구의제2동,207597.0917,449469.6212
구의제2동,207525.3138,449491.3052
구의제2동,0,0
구의제2동,0,0
구의제2동,0,0
구의제2동,0,0
구의제2동,0,0
구의제2동,0,0
구의제2동,0,0
구의제2동,0,0
구의제2동,0,0
구의제2동,0,0
구의제2동,0,0
구의제2동,208488.6949,449798.6442
구의제2동,208492.1507,449796.9164
구의제2동,208495.3904,449795.4045
구의제2동,208498.8462,449793.8926
구의제2동,208486.9671,449794.6485
구의제2동,208490.6388,449793.0287
구의제2동,208494.4185,449791.6248
구의제2동,208498.1982,449790.1129
구의제2동,208485.1312,449791.3008
구의제2동,208488.9109,449789.4649
구의제2동,208493.0146,449787.953
구의제2동,208496.7943,449786.4412
구의제2동,208483.4033,449787.3051
구의제2동,208487.291,449786.0092
구의제2동,208491.3947,449784.6053
구의제2동,208495.2824,449783.0934
구의제2동,208534.7623,449765.0638
구의제2동,0,0
구의제2동,0,0
구의제2동,0,0
구의제2동,0,0
구의제2동,0,0
구의제2동,0,0
구의제2동,0,0
구의제2동,0,0
구의제2동,0,0
구의제2동,0,0
구의제2동,0,0
구의제2동,0,0
구의제2동,0,0
구의제2동,0,0
구의제2동,0,0
구의제2동,0,0
구의제2동,0,0
구의제2동,0,0
구의제2동,0,0
구의제2동,0,0
구의제2동,0,0
구의제2동,0,0
구의제2동,0,0
구의제3동,207967.3238,448499.4946
구의제3동,207965.6909,448505.1358
구의제3동,207938.1908,448649.1451
구의제3동,207939.8844,448658.3944
구의제3동,207943.1412,448675.1994
구의제3동,207946.7888,448695.3914
구의제3동,207947.8309,448700.8628
구의제3동,207948.5588,448707.3134
구의제3동,207951.1023,448719.1231
구의제3동,207959.5553,448740.7258
구의제3동,207962.4213,448755.0557
구의제3동,207986.9123,448853.4105
구의제3동,207988.8664,448886.76
구의제3동,207998.8973,448974.8234
구의제3동,208001.8935,448992.2797
구의제3동,208002.6751,448997.7511
구의제3동,208005.8017,449014.9469
구의제3동,208006.8438,449020.2881
구의제3동,208007.7557,449025.2384
구의제3동,208012.3152,449050.3807
구의제3동,208021.1743,449076.9645
구의제3동,208022.0814,449081.1978
구의제3동,208023.546,449086.76
구의제3동,208024,449092
구의제3동,208153.1385,448611.1059
구의제3동,208156.1347,448607.1978
구의제3동,208119.1377,448657.3522
구의제3동,208091.911,448692.5255
구의제3동,208089.045,448696.3033
구의제3동,208092.9972,448884.4882
구의제3동,208093.6745,448889.7834
구의제3동,208094.2902,448895.1402
구의제3동,208102.5462,448922.4725
구의제3동,208103.4152,448933.3027
구의제3동,208104.1541,448938.8442
구의제3동,208107.1834,448962.6357
구의제3동,208107.7006,448968.1033
구의제3동,208108.4395,448973.4231
구의제3동,208109.1784,448979.1124
구의제3동,208109.8434,448985.0233
구의제3동,208129.8549,449031.4208
구의제3동,208134.4749,449034.8204
구의제3동,208138.7463,449038.2201
구의제3동,208142.5819,449041.5326
구의제3동,208163.9775,448863.8511
구의제3동,208168.1462,448867.2382
구의제3동,208230.7422,448911.761
구의제3동,208234.8632,448914.8873
구의제3동,208239.1263,448918.2978
구의제3동,208243.4605,448921.7084
구의제3동,208347.1125,448755.8373
구의제3동,208343.7254,448760.2665
구의제3동,208340.2081,448764.5655
구의제3동,208336.821,448768.8644
구의제3동,208324.0544,448785.2786
구의제3동,208269.9919,448854.4527
구의제3동,208266.4745,448858.2306
구의제3동,208263.2177,448862.5295
구의제3동,208259.7004,448867.089
구의제3동,208232.4737,448902.0017
구의제3동,208229.3472,448905.7796
구의제3동,207852.6218,448519.8275
구의제3동,207858.0394,448521.2134
구의제3동,207871.3944,448526.0011
구의제3동,207876.3081,448527.135
구의제3동,207885.5435,448530.0135
구의제3동,207889.0068,448531.016
구의제3동,207918.2631,448541.12
구의제3동,207923.5547,448542.6319
구의제3동,207938.8066,448547.2695
구의제3동,207944.9003,448548.955
구의제3동,207963.9866,448554.1897
구의제3동,207970.5206,448555.6417
구의제3동,207976.7245,448556.8297
구의제3동,207993.1653,448559.779
구의제3동,207998.767,448560.9514
구의제3동,208078.8839,448613.9719
구의제3동,208083.7039,448617.6195
구의제3동,208111.1911,448637.8115
구의제3동,208197.6913,448703.4682
구의제3동,208214.2016,448716.2964
구의제3동,208274.6961,448760.588
구의제3동,208279.8145,448764.2627
구의제3동,208284.9329,448768.0687
구의제3동,208289.6575,448772.0059
구의제3동,208309.5697,448782.2666
구의제3동,207876.9633,448653.0533
구의제3동,207891.9445,448649.7965
구의제3동,207896.504,448649.0148
구의제3동,208006.3227,448679.8891
구의제3동,208010.8822,448682.6248
구의제3동,208081.3875,448719.4704
구의제3동,208087.7423,448724.4419
구의제3동,208093.4742,448729.262
구의제3동,208118.8771,448749.0632
구의제3동,208123.1761,448752.32
구의제3동,208127.2145,448755.5768
구의제3동,208007.886,448798.6966
구의제3동,208020.0012,448796.8728
구의제3동,207938.9725,448947.4664
구의제3동,207967.4581,448945.2681
구의제3동,207972.5825,448944.2096
구의제3동,207978.0539,448943.2977
구의제3동,207983.6555,448942.2555
구의제3동,208030.4229,448923.757
구의제3동,208111.9614,448884.0572
구의제3동,208126.8619,448873.2821
구의제3동,208130.6794,448869.1567
구의제3동,208142.5628,448856.3497
구의제3동,208275.333,448706.725
구의제3동,208278.72,448702.6866
구의제3동,207958.5132,449071.0939
구의제3동,207997.7016,449058.7928
구의제3동,207991.3219,449059.932
구의제3동,207985.7016,449060.9193
구의제3동,208025.4726,449056.8943
구의제3동,208080.8059,449027.0648
구의제3동,208086.0519,449024.7743
구의제3동,208090.9284,449022.5577
구의제3동,208100.0903,449018.2723
구의제3동,208124.088,448995.9273
구의제3동,208141.0233,448974.8234
구의제3동,208145.1919,448970.1336
구의제3동,208148.9698,448965.1833
구의제3동,208154,448957
구의제3동,208160.9548,448949.681
구의제3동,208164.3418,448945.5123
구의제3동,208218.1439,448884.0243
구의제3동,208268.0378,448814.3291
구의제3동,208278.9806,448800.3901
구의제3동,208282.1071,448796.2214
구의제3동,208285.7547,448791.6619
구의제3동,208289.272,448787.2327
구의제3동,208292.7893,448782.6732
구의제3동,208346.7737,448540.7693
구의제3동,208344.7186,448535.9443
구의제3동,208343.4677,448526.6517
구의제3동,208343.4677,448521.3799
구의제3동,208343.289,448515.6613
구의제3동,208343.0209,448509.7641
구의제3동,208343.1103,448504.1349
구의제3동,208343.1103,448498.4164
구의제3동,208342.9316,448492.9659
구의제3동,208342.9316,448487.158
구의제3동,208342.8422,448481.7075
구의제3동,208342.8422,448476.257
구의제3동,208342.6635,448470.1811
구의제3동,208342.5742,448464.6413
구의제3동,208342.3955,448459.1014
구의제3동,208342.4848,448453.651
구의제3동,208342.2168,448448.2005
구의제3동,208342.0381,448442.8393
구의제3동,208342.0381,448437.0315
구의제3동,208342.1274,448431.6703
구의제3동,208342.9316,448425.6837
구의제3동,208345.1654,448420.68
구의제3동,208346.5057,448414.6041
구의제3동,208346.2376,448409.6004
구의제3동,208343.289,448402.8096
구의제3동,208339.6256,448398.8781
구의제3동,208335.158,448395.6614
